term,n_models,christian_votes,non_christian_votes,mean_z,median_z,mean_abs_z,mean_abs_contrib,mean_rank_abs,mean_present_rate,mean_n_present,mean_n_present_ch,mean_n_present_nc,agreement_prop,all_agree,direction
incassum,5,1,1,-0.024167268827493375,-0.014685880701958455,0.04201118406572046,0.013934475130890259,7029.4,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
impulsus,5,1,1,-0.024144472769978442,-0.014685880701958455,0.04742947951818443,0.030534241942008804,6736.8,0.11049723756906077,40,11,29,0.2,FALSE,non_christian
malefactus,5,1,1,-0.024122014295165733,-0.014685880701958455,0.041965929533392815,0.013934225765414745,7031.6,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
densitas,5,1,1,-0.024049453725634773,-0.014685880701958455,0.024049453725634773,0.07496250332522117,6909.2,0.024861878453038673,9,3,6,0.2,FALSE,non_christian
roboro,5,1,1,-0.024038780035950665,-0.014685880701958455,0.024038780035950665,0.07487143746781262,6910.4,0.03867403314917127,14,3,11,0.2,FALSE,non_christian
perseuerantia,5,1,1,-0.024035114743503342,-0.014685880701958455,0.03976195885008027,0.007474904433439099,7147.8,0.03591160220994475,13,4,9,0.2,FALSE,non_christian
nebula,5,1,1,0.024035015217482622,-0.014685880701958455,0.09954158421619318,0.17416097773059885,3653.8,0.10220994475138122,37,10,27,0.2,FALSE,christian
turpiter,5,1,1,0.02403396636144579,-0.0027944594785176183,0.055817824397927075,0.036083912232514365,5487.4,0.08011049723756906,29,8,21,0.2,FALSE,christian
impropero,5,1,1,0.024030306509009093,-0.014685880701958455,0.08054061771751397,0.278259006008103,5069.8,0.008287292817679558,3,2,1,0.2,FALSE,christian
decretum,5,1,1,-0.024018490935551595,-0.014685880701958455,0.07598466397879888,0.2486313208719273,4123.6,0.16574585635359115,60,19,41,0.2,FALSE,non_christian
subplico,5,1,1,0.024015388716695375,-0.014685880701958455,0.09371466616575044,0.3184054729707065,4565.4,0.011049723756906077,4,2,2,0.2,FALSE,christian
decisio,5,1,1,-0.023995822477228135,-0.014685880701958455,0.056481301758604545,0.058602580287405406,6266.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
babylon,5,1,1,-0.023990775574505428,-0.014685880701958455,0.023990775574505428,0.08463354036844388,6563.4,0.049723756906077346,18,6,12,0.2,FALSE,non_christian
lens,5,1,1,-0.023978837425064313,-0.014685880701958455,0.0418227526632914,0.013933436819723366,7039.6,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
integre,5,1,1,0.02396163575435984,-0.014685880701958455,0.07867401604167033,0.27235518042213885,5188.8,0.03867403314917127,14,5,9,0.2,FALSE,christian
omentum,5,1,1,0.023935155727377658,-0.014685880701958455,0.08423660270563821,0.28924509458301684,4914.8,0.013812154696132596,5,1,4,0.2,FALSE,christian
perio,5,1,1,-0.023933574166890507,-0.014685880701958455,0.07915792032036534,0.1279748518067398,4982.4,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
octo,5,1,1,0.023932706168448004,-0.014685880701958455,0.10919771655790411,0.20393184440083573,3349.8,0.13259668508287292,48,14,34,0.2,FALSE,christian
adscisco,5,1,1,0.023920748116794056,-0.014685880701958455,0.12224426943038988,0.40515647834531,3640.6,0.058011049723756904,21,5,16,0.2,FALSE,christian
ambustus,5,1,1,-0.023891977734084177,-0.01788696064555708,0.023891977734084177,0.062334041101542594,7082.4,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
denomino,5,1,1,-0.0238706107456593,-0.014685880701958455,0.042852321698113365,0.01740407163115592,6973.4,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
laues,5,1,1,-0.023836908415733212,-0.014685880701958455,0.07519864678262346,0.1161901259211379,5171.8,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
grauo,5,1,1,-0.02382490502313982,-0.014685880701958455,0.08756192618733302,0.15394505117628712,4680.6,0.16298342541436464,59,18,41,0.2,FALSE,non_christian
geometria,5,1,1,0.023779658586506342,-0.014685880701958455,0.10527159123918856,0.35294591131460096,4170,0.022099447513812154,8,2,6,0.2,FALSE,christian
crudelus,5,1,1,-0.023778112927435393,-0.014685880701958455,0.043139089117965115,0.01856063899877847,6963,0.024861878453038673,9,3,6,0.2,FALSE,non_christian
membrana,5,1,1,-0.023700380474908002,-0.014685880701958455,0.023700380474908002,0.07772807630752153,6858,0.03038674033149171,11,2,9,0.2,FALSE,non_christian
turpitudo,5,1,1,-0.02369338713859769,-0.014685880701958455,0.093233955376387,0.17165001235109206,4400,0.0856353591160221,31,7,24,0.2,FALSE,non_christian
emollio,5,1,1,-0.023686950419408697,-0.014685880701958455,0.04735471148178303,0.03169944252787115,6734.2,0.019337016574585635,7,2,5,0.2,FALSE,non_christian
rotundo,5,1,1,-0.02368518959329745,-0.014685880701958455,0.05617066887467386,0.0586008686109649,6283.2,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
numen,5,1,1,-0.023673129617319214,-0.014685880701958455,0.20528288818835694,0.5135549210993038,1989.6,0.27900552486187846,101,22,79,0.2,FALSE,non_christian
ouus,5,1,1,-0.023664935448265794,-0.014685880701958455,0.02486973891006547,0.09161123793557815,6452.2,0.019337016574585635,7,1,6,0.2,FALSE,non_christian
quodsi,5,1,1,-0.023630592274938998,-0.014685880701958455,0.12972953391459668,0.2831833658773579,3244,0.10773480662983426,39,12,27,0.2,FALSE,non_christian
crocus,5,1,1,0.023625801808465463,-0.0027944594785176183,0.05540965984494675,0.01324585563762715,5842.4,0.049723756906077346,18,4,14,0.2,FALSE,christian
inhumanitas,5,1,1,-0.023618089187572404,-0.014685880701958455,0.04728585024994674,0.03169906308269874,6739,0.019337016574585635,7,1,6,0.2,FALSE,non_christian
languor,5,1,1,0.023595571791460768,-0.0027944594785176183,0.055379429827942056,0.032257373370776075,5550.6,0.07734806629834254,28,10,18,0.2,FALSE,christian
furio,5,1,1,0.023586646208168322,-0.0027944594785176183,0.055370504244649614,0.02158817256004673,5719.8,0.019337016574585635,7,3,4,0.2,FALSE,christian
regimen,5,1,1,-0.023536517513080727,-0.014685880701958455,0.05301430362017118,0.04942406272031301,6483,0.04696132596685083,17,5,12,0.2,FALSE,non_christian
aspectus,5,1,1,-0.023499758473583748,-0.014685880701958455,0.04434790779235974,0.023096230484866705,6907.2,0.12154696132596685,44,15,29,0.2,FALSE,non_christian
peritia,5,1,1,-0.023491493959656957,-0.014685880701958455,0.09769178860410127,0.18586497340750577,4258,0.027624309392265192,10,3,7,0.2,FALSE,non_christian
grato,5,1,1,0.02347728611332839,-0.014685880701958455,0.07555102101424632,0.26135242269189307,5344.6,0.019337016574585635,7,2,5,0.2,FALSE,christian
moesia,5,1,1,-0.0234390703242385,-0.014685880701958455,0.037113023515360416,0.12827569066894412,5741.8,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
conlisio,5,1,1,0.023380820065910395,-0.014685880701958455,0.07614337753592541,0.262865836085981,5303.4,0.008287292817679558,3,1,2,0.2,FALSE,christian
anceps,5,1,1,-0.023335796637398834,-0.01692728166424189,0.023335796637398834,0.06527212951753938,7013.8,0.13259668508287292,48,13,35,0.2,FALSE,non_christian
opprobrium,5,1,1,-0.02333396292018511,-0.014685880701958455,0.04451393984241917,0.024107669390470234,6890.4,0.049723756906077346,18,5,13,0.2,FALSE,non_christian
falaricus,5,1,1,-0.02331964266335131,-0.014685880701958455,0.03708710676648559,0.00149320967919322,7266.6,0.016574585635359115,6,2,4,0.2,FALSE,non_christian
adytum,5,1,1,-0.02331429263853672,-0.014685880701958455,0.06377301182950251,0.20923102511843078,4511.2,0.03314917127071823,12,4,8,0.2,FALSE,non_christian
obtundo,5,1,1,-0.023284772521334995,-0.014685880701958455,0.07266051710401367,0.1101281368444927,5389.8,0.03314917127071823,12,4,8,0.2,FALSE,non_christian
discurro,5,1,1,-0.023284325227002575,-0.014685880701958455,0.041915021864925704,0.016329952982533594,7040.4,0.11049723756906077,40,15,25,0.2,FALSE,non_christian
immurmuro,5,1,1,-0.023278668265619046,-0.014685880701958455,0.042260379218073116,0.01740080985801588,7006,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
molaris,5,1,1,-0.023268766880819927,-0.014685880701958455,0.02638047936792999,0.09501379996983893,6372.2,0.024861878453038673,9,3,6,0.2,FALSE,non_christian
perlego,5,1,1,-0.023238901791743368,-0.014685880701958455,0.06807575450021025,0.09628045720285576,5564,0.06353591160220995,23,6,17,0.2,FALSE,non_christian
aufero,5,1,1,-0.023231889693769527,-0.014685880701958455,0.11775965539189097,0.24787937781033467,3621.8,0.35359116022099446,128,38,90,0.2,FALSE,non_christian
infitia,5,1,1,-0.023231601289045566,-0.014685880701958455,0.023231601289045566,0.0698663321590565,6943.6,0.03038674033149171,11,2,9,0.2,FALSE,non_christian
quippia,5,1,1,-0.023194614121081456,-0.014685880701958455,0.039364023995887065,0.008820469796364586,7171,0.03038674033149171,11,3,8,0.2,FALSE,non_christian
dragma,5,1,1,0.023167675970177715,-0.014685880701958455,0.0763565216316581,0.2628670105711884,5292.2,0.008287292817679558,3,1,2,0.2,FALSE,christian
deprehendo,5,1,1,-0.02314754016808735,-0.014685880701958455,0.1743235365908256,0.5459950257947743,2070.4,0.13259668508287292,48,18,30,0.2,FALSE,non_christian
dido,5,1,1,-0.02313205267001284,-0.014685880701958455,0.147031171108044,0.4626832570744831,2450.6,0.049723756906077346,18,5,13,0.2,FALSE,non_christian
recensio,5,1,1,0.023113938071314052,-0.014685880701958455,0.07641025953052176,0.2628673066824509,5290.4,0.008287292817679558,3,1,2,0.2,FALSE,christian
comprobatus,5,1,1,-0.02306751571028226,-0.014685880701958455,0.042049226662736326,0.017399646346768292,7014.6,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
reiectio,5,1,1,-0.023066177425657718,-0.014685880701958455,0.0409100926638848,0.013928407800904083,7081.8,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
cochlea,5,1,1,-0.0230639634554585,-0.014685880701958455,0.04090787869368558,0.013928395601292174,7082.2,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
exilitas,5,1,1,-0.023037456778943484,-0.014685880701958455,0.04201916773139755,0.017399480713420182,7016.2,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
affligo,5,1,1,-0.023031583959787685,-0.014685880701958455,0.023031583959787685,0.04843246527123672,7309.2,0.0856353591160221,31,11,20,0.2,FALSE,non_christian
amputo,5,1,1,0.023019879413497427,-0.0027944594785176183,0.05480373744997872,0.012137231749615283,5875.2,0.0856353591160221,31,11,20,0.2,FALSE,christian
perunguo,5,1,1,-0.023012568838326145,-0.014685880701958455,0.07437430720521639,0.11618558357321977,5204.8,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
ingredio,5,1,1,-0.023000201555842845,-0.014685880701958455,0.08104603753528312,0.136577618943403,4917.2,0.019337016574585635,7,1,6,0.2,FALSE,non_christian
praerepo,5,1,1,-0.02298906719658251,-0.014685880701958455,0.055474546477958915,0.05859703277655135,6319,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
rete,5,1,1,-0.02298455124674478,-0.014685880701958455,0.07614042091718488,0.12165903436079424,5147.4,0.09668508287292818,35,10,25,0.2,FALSE,non_christian
inpugnatio,5,1,1,-0.022951144309707596,-0.014685880701958455,0.0618342058911031,0.07811481533097885,6002.2,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
congressio,5,1,1,-0.022918385788902082,-0.014685880701958455,0.04656333646453551,0.15552141552684914,5341.6,0.04143646408839779,15,6,9,0.2,FALSE,non_christian
laconus,5,1,1,-0.02290843614328795,-0.014685880701958455,0.02290843614328795,0.04803123235572792,7309.6,0.027624309392265192,10,2,8,0.2,FALSE,non_christian
polleo,5,1,1,0.022894596092470396,-0.014685880701958455,0.07479107938138028,0.2572594809031283,5360.2,0.13259668508287292,48,16,32,0.2,FALSE,christian
sensum,5,1,1,-0.02288722198186892,-0.014685880701958455,0.02288722198186892,0.08271096784205502,6535.2,0.04143646408839779,15,4,11,0.2,FALSE,non_christian
reclaudo,5,1,1,0.022882002230398477,-0.014685880701958455,0.07664219537143734,0.26286858471557345,5280.8,0.008287292817679558,3,2,1,0.2,FALSE,christian
deses,5,1,1,-0.022874298730095766,-0.014685880701958455,0.058558569161481715,0.06835539612954109,6177.8,0.016574585635359115,6,1,5,0.2,FALSE,non_christian
lapideus,5,1,1,-0.0228374708922387,-0.014685880701958455,0.05305825036487667,0.051686963668979125,6488.8,0.03867403314917127,14,4,10,0.2,FALSE,non_christian
uii,5,1,1,0.02279286129043105,-0.014685880701958455,0.125714592514722,0.4123090884600916,3545,0.03314917127071823,12,4,8,0.2,FALSE,christian
cocytus,5,1,1,0.022791469362697978,-0.014685880701958455,0.09824015610095162,0.17397753599673105,3678.2,0.016574585635359115,6,2,4,0.2,FALSE,christian
excludo,5,1,1,-0.022739985614665302,-0.014685880701958455,0.08457733365144751,0.14814347670779626,4788.4,0.21823204419889503,79,21,58,0.2,FALSE,non_christian
caprarius,5,1,1,-0.022729437029882272,-0.014685880701958455,0.06161249861127777,0.07811359366016679,6013.8,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
senium,5,1,1,0.022715771017638803,-0.014685880701958455,0.07365762678976312,0.09921073111400773,4609.4,0.143646408839779,52,16,36,0.2,FALSE,christian
renideo,5,1,1,-0.022701261140098617,-0.014685880701958455,0.022701261140098617,0.04977927745759104,7274.6,0.058011049723756904,21,7,14,0.2,FALSE,non_christian
laeuis,5,1,1,-0.0226901249140088,-0.014685880701958455,0.0551756041953852,0.05859538551868319,6391.6,0.019337016574585635,7,2,5,0.2,FALSE,non_christian
adquiro,5,1,1,-0.02266548338488192,-0.014685880701958455,0.0895773327965313,0.16362455124023015,4591,0.06353591160220995,23,7,16,0.2,FALSE,non_christian
debitor,5,1,1,-0.022653134938455236,-0.014685880701958455,0.048655277454066996,0.038815567132034746,6670.4,0.055248618784530384,20,7,13,0.2,FALSE,non_christian
seni,5,1,1,0.02260854216144966,-0.014685880701958455,0.07839012216755864,0.11397535813143857,4483.4,0.13259668508287292,48,10,38,0.2,FALSE,christian
caralis,5,1,1,-0.022601891678640507,-0.014685880701958455,0.04044580691686759,0.01392584945304092,7107.4,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
praeoccupo,5,1,1,-0.022586894749090786,-0.014685880701958455,0.0309571165738576,0.10689985720753839,6167.4,0.022099447513812154,8,2,6,0.2,FALSE,non_christian
digitulus,5,1,1,-0.02257118631507135,-0.014685880701958455,0.05505666559644776,0.05859473013283002,6341.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
placidis,5,1,1,-0.02255550913347391,-0.014685880701958455,0.07391724750036414,0.11618306504292508,5224.6,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
uictima,5,1,1,-0.022520589858981137,-0.014685880701958455,0.023647166237680116,0.0843964578304751,6488.8,0.12430939226519337,45,13,32,0.2,FALSE,non_christian
balatus,5,1,1,-0.02245924437654314,-0.014685880701958455,0.040303159614770226,0.0139250634254214,7113.4,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
pituita,5,1,1,-0.022443366872284324,-0.014685880701958455,0.056754189855820376,0.06416285497641143,6259.6,0.016574585635359115,6,2,4,0.2,FALSE,non_christian
oscito,5,1,1,-0.022381676220845012,-0.014685880701958455,0.04136338717329908,0.017395867174128287,7048.6,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
allicio,5,1,1,-0.02237178145343363,-0.014685880701958455,0.03918045299345846,0.010766219964950504,7187,0.024861878453038673,9,2,7,0.2,FALSE,non_christian
culina,5,1,1,-0.022314471661873,-0.014685880701958455,0.0454794823032466,0.1503756344953255,5387.2,0.04419889502762431,16,3,13,0.2,FALSE,non_christian
fetidus,5,1,1,-0.022312186665915917,-0.014685880701958455,0.045979947728290255,0.03169186718459668,6804,0.019337016574585635,7,2,5,0.2,FALSE,non_christian
protagoras,5,1,1,-0.022302240213131014,-0.014685880701958455,0.022302240213131014,0.0451854194704298,7319.2,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
inmaneo,5,1,1,-0.02228555576212154,-0.014685880701958455,0.049710589367084744,0.16319600116194294,5184.2,0.027624309392265192,10,3,7,0.2,FALSE,non_christian
uerumne,5,1,1,0.02224522432242934,-0.014685880701958455,0.07860356908530661,0.26691322166088544,5193,0.011049723756906077,4,1,3,0.2,FALSE,christian
syllaba,5,1,1,0.022243512503421662,-0.014685880701958455,0.41469557374109883,1.141100672271309,849.2,0.06906077348066299,25,8,17,0.2,FALSE,christian
faenero,5,1,1,-0.022220822127544927,-0.014685880701958455,0.022220822127544927,0.045185868107474166,7315.6,0.008287292817679558,3,1,2,0.2,FALSE,non_christian
interfeco,5,1,1,0.022188628366345275,-0.014685880701958455,0.08811450238805513,0.2957571915638304,4751.6,0.011049723756906077,4,1,3,0.2,FALSE,christian
edomitus,5,1,1,0.022188271082473177,-0.014685880701958455,0.08238265314404991,0.27826915615255093,4976.2,0.008287292817679558,3,2,1,0.2,FALSE,christian
lembus,5,1,1,-0.022164124532708173,-0.014685880701958455,0.050931054001564405,0.1665496439024389,5055,0.027624309392265192,10,2,8,0.2,FALSE,non_christian
ianua,5,1,1,-0.022156531313781022,-0.014685880701958455,0.03716311445627539,0.0052671528922092125,7277.8,0.1574585635359116,57,15,42,0.2,FALSE,non_christian
celere,5,1,1,-0.02213554469484028,-0.014685880701958455,0.04450642717208272,0.027734326489641508,6877.6,0.022099447513812154,8,2,6,0.2,FALSE,non_christian
perfugium,5,1,1,0.022135007413025886,-0.0027944594785176183,0.05391886544950718,0.013237640932178,5892.6,0.049723756906077346,18,5,13,0.2,FALSE,christian
profectus,5,1,1,-0.02211929024851961,-0.014685880701958455,0.040593750796628775,0.015846882199514425,7105,0.049723756906077346,18,5,13,0.2,FALSE,non_christian
superemineo,5,1,1,-0.022110508912808465,-0.014685880701958455,0.06035381226420204,0.07615838403637022,6103.2,0.027624309392265192,10,3,7,0.2,FALSE,non_christian
venero,5,1,1,-0.02210259216060488,-0.014685880701958455,0.09264199932926613,0.1746885430561362,4409.8,0.011049723756906077,4,2,2,0.2,FALSE,non_christian
regnaio,5,1,1,-0.022089024563289063,-0.014685880701958455,0.039932939801516146,0.013923023407879995,7131.6,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
inpetus,5,1,1,0.022075293081682802,-0.014685880701958455,0.07744890452015302,0.26287302991476397,5241,0.008287292817679558,3,1,2,0.2,FALSE,christian
affirmatio,5,1,1,0.02205253211884066,-0.014685880701958455,0.07879626128889529,0.2669142834502909,5182,0.011049723756906077,4,1,3,0.2,FALSE,christian
socerius,5,1,1,-0.022008056033576355,-0.014685880701958455,0.09367149576584004,0.17811726415420268,4374,0.016574585635359115,6,2,4,0.2,FALSE,non_christian
dubius,5,1,1,-0.022003982986015313,-0.014685880701958455,0.06649103722037887,0.2135329589219382,4416,0.3729281767955801,135,41,94,0.2,FALSE,non_christian
conquasso,5,1,1,-0.021998888314308438,-0.014685880701958455,0.05448436759568485,0.05859157660641499,6368.8,0.011049723756906077,4,1,3,0.2,FALSE,non_christian
transeundus,5,1,1,-0.02197204704144774,-0.014685880701958455,0.03981596227967482,0.013922378828125042,7138.4,0.013812154696132596,5,1,4,0.2,FALSE,non_christian
rabidus,5,1,1,-0.021964091632394152,-0.014685880701958455,0.04215454532234009,0.021081245257195482,7024,0.10773480662983426,39,17,22,0.2,FALSE,non_christian
interdico,5,1,1,-0.021947300706952607,-0.014685880701958455,0.05144788201283072,0.16746610303644535,5032.8,0.10220994475138122,37,12,25,0.2,FALSE,non_christian
depreco,5,1,1,-0.0219297581712663,-0.014685880701958455,0.034829861313418364,0.1167137799689117,5876.4,0.022099447513812154,8,1,7,0.2,FALSE,non_christian
